"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"20",1996,"Winter",0.449579822568858,0.00389308327313742,0.862323157162714,0.131680185849157,1.53573270900609,0.294840926694759,-0.210192279803832,0.0131840345818366,1.92290498954995,4.46265110901892
"21",1997,"Winter",0.14606630338536,-0.701626898261399,-0.414412734230531,-0.987883870717528,1.41257005046975,-0.246707011934316,0.390340112340413,1.04526247816061,3.87158489468165,1.05728389574961
"22",1998,"Winter",-0.41467951821406,-0.544726224195724,-0.34765540142184,-0.368415658072499,0.752199364334141,0.241135268578527,0.156940160910715,1.16998580935251,5.02886623898972,0.298257245206813
"23",1999,"Winter",0.912415223735674,-0.306667437097973,1.77942625774739,-0.0222057637591178,0.954322770282521,-0.1758070613597,0.378738186895646,0.984133056560259,5.21469355389396,-1.70019879220764
"24",2000,"Winter",1.55012724922506,0.220863440406532,5.62337000464761,1.54940358651947,1.06174570690867,-0.789950546105803,-0.994442878417875,0.497473515001755,4.69344753407202,5.66946594631811
"25",2001,"Winter",0.414698974428292,-0.10871808857694,1.01801078374197,0.071127918311053,1.46200143532664,-0.2556072319956,0.247799476015502,0.52587982435323,5.97507471929997,-1.11854614169249
"26",2002,"Winter",0.886327488578467,-0.00960211007543085,0.400478581821631,-0.0079510390085231,-0.350504653398328,0.450793406864704,-0.607595573016519,-0.722338238988614,-2.02258701325216,-0.905214698537543
"27",2003,"Winter",-0.936629527831008,0.366625149385108,-0.552565866904077,0.122274032034753,-0.575240731892261,0.431933042310607,-0.826381335303436,-0.257505140424258,-1.92677046120636,0.19201677097697
"28",2005,"Winter",-0.878871345672922,-0.390223516568985,-1.32795452588045,-0.577500006003301,-0.560212084734936,0.294112949061893,-0.168677680352991,-0.0338505434207912,-0.366790307119774,-0.759627374018721
"29",2006,"Winter",0.726407570629747,-0.177048570115721,0.287342069550905,-0.253483717861713,-0.96166994994576,0.155504520518039,-0.534363353668443,-0.682157704032877,-2.30703533697832,-0.930631407724344
"30",2007,"Winter",-0.0654242914414113,0.00756977266865672,-0.343107304124229,0.0265199616526104,-0.155874037433205,0.391672356414029,-0.30067363179486,0.105326660063347,-0.760401417064773,-3.3284423112633
"31",2008,"Winter",0.457571272140712,0.149731497465522,0.343928035646302,0.135052070924588,-0.498063845426464,0.132851971993294,-0.531420603944647,-0.0790202072404083,-1.82401208307432,-2.32112801251117
"32",2009,"Winter",-0.655600849138855,-0.172738238958805,-0.176686975292715,0.0880818295388633,-0.71209140662531,-0.122853844405597,-0.748407160149701,-0.536383567685824,-3.09239311430638,0.290989602374644
