"","year","season","sfc_temp","sfc_salt","btm_temp","btm_salt","ctyp_100m3","calfin_100m3","pseudo_100m3","tlong_100m3","PC1","PC2"
"13",1991,"Summer",NA,NA,NA,NA,0.918234981508709,0.393455891533486,0.417424765584997,-0.0462591802920265,-0.139442315327958,-4.16631767135584
"14",1992,"Summer",NA,NA,NA,NA,0.123664547672534,0.155790487891444,0.569793287912762,0.751523688084258,3.36302937967264,-2.23375555877151
"15",1994,"Summer",NA,NA,NA,NA,0.0553756481681779,0.364298370781182,-0.146896954579329,-0.097344956006878,0.000234110217985251,4.34472701219281
"16",1995,"Summer",-0.418168649286453,-0.0685726220130881,-0.114169083782207,-0.189873807907573,0.751036412933364,0.184800954482733,-0.0106349946238442,1.05026394871338,1.26734338407149,0.0171161576083221
"17",1996,"Summer",-1.70204799727787,-0.557322873629382,-1.62617376944341,-0.551757885932273,0.497262841467161,0.408879365941194,0.641396885885783,1.18563712059289,1.80439128438724,0.89014221506121
"18",1997,"Summer",-0.41885643600981,-0.184975810050952,0.37569861792384,-0.647743304275504,0.60331637398802,-0.0769091394659017,0.354377780102339,1.3782204282432,4.07123103970742,2.61097670198859
"19",1998,"Summer",0.24753495193616,-0.599499828110044,-0.580782373250535,-0.478128155503929,1.29219717879863,-0.308485078584813,0.200226665141975,1.1151052851264,3.94652228770538,2.78923284542905
"20",1999,"Summer",1.97257832733585,0.070716763832329,0.924959027194433,0.231840485367708,0.840695894009807,-0.422568067125252,-0.214216036066776,0.398194684635828,1.36587298625272,-0.489504939993443
"21",2000,"Summer",0.363691854837443,0.224760744603559,0.505976928131698,0.205426846489412,0.9147496153675,-0.0356154986332765,-0.171532972343751,0.384254838628792,4.41719989536182,1.65194397253329
"22",2001,"Summer",-0.217877323029971,-0.275120727098609,0.178728104501148,-0.170838814041843,0.789496638836964,0.0125457815579143,0.39697078909653,1.01923880771029,0.357282664524707,-0.0133590729064528
"23",2002,"Summer",1.14139647476399,0.392259422109408,0.778160597629622,-0.0463410117980575,0.573960441099484,0.196581194614854,-0.541038251786967,0.0162270067804441,1.35784422285156,1.28088548203982
"24",2003,"Summer",0.0438548057696521,-0.0770903798031748,-0.778692959566254,-0.0416612923099567,-0.248829140052908,0.557633375928303,-0.0902645200942094,-0.36002992343326,1.5205717413246,1.32948698473252
"25",2004,"Summer",-1.11595066928606,-0.0440527408216021,-1.78266865192661,-0.14006911709986,-1.06588837956617,0.886729435716253,0.0231976890508548,-1.23691203607675,-0.558616814681317,-1.28357660419932
"26",2005,"Summer",-0.984137814812826,-0.453178210861407,-1.23643204881562,-0.314370712167045,-2.36035353413342,0.495935102726843,-0.0833871189685497,0.0860330389644166,-1.63136511527113,-1.39251226149948
"27",2006,"Summer",0.554042370655548,-0.24894487917886,0.204432797538042,-0.0377300176798079,-0.365122384214126,-0.0744439742290448,-0.248505791098913,0.324226033532089,-1.16537806511222,-1.48445049853979
"28",2007,"Summer",-0.880097815075117,-0.069176779387689,-0.967693756338735,-0.040741807635037,-0.788705205758621,-0.0548694532612693,-0.383621042478986,-0.649402895286685,-2.70146472322704,-0.901701044204727
"29",2008,"Summer",-0.680216257497952,0.0655904149746103,0.552167214954226,-0.138561660468855,-0.4768376087552,-0.35698594832573,0.23411152595091,0.993523822430259,0.635718272679341,-0.113049001790306
"30",2009,"Summer",-0.142922020285208,-0.104211134607343,0.188924715631806,-0.0879634826127603,-0.559189348846423,-0.217588452588997,0.0212638517603768,-0.192776088103345,-3.42212421632583,-0.851448463927906
"31",2010,"Summer",0.94713123215603,-0.312299408702585,0.507008298194077,-0.227031437283776,0.0997679509148196,-0.485719204394461,-0.176330934624673,0.222715801595641,-0.794106658683505,-0.345647511440847
"32",2011,"Summer",1.3464537292774,-0.390183665224546,0.401912324232719,-0.240509350251081,-0.773272022507239,-0.356324633151905,0.242002567948302,0.239748335800765,0.885630654042707,-0.813996838692089
"33",2012,"Summer",2.30698358610644,0.295814865323044,1.80478576284449,-0.0453298185794353,1.33046780468851,-0.9504541055519,-0.667059006185298,0.695042894066703,2.81253498098099,-1.80859187964416
